1 1 ImagenesCaras/s1/1.pgm, 1, 
1 1 ImagenesCaras/s2/1.pgm, 1, 
1 1 ImagenesCaras/s3/1.pgm, 1, 
1 1 ImagenesCaras/s4/1.pgm, 11, 
1 1 ImagenesCaras/s5/1.pgm, 1, 
1 1 ImagenesCaras/s6/1.pgm, 1, 
1 1 ImagenesCaras/s7/1.pgm, 9, 
1 1 ImagenesCaras/s8/1.pgm, 1, 
1 1 ImagenesCaras/s9/1.pgm, 1, 
1 1 ImagenesCaras/s10/1.pgm, 1, 
1 1 ImagenesCaras/s11/1.pgm, 1, 
1 1 ImagenesCaras/s12/1.pgm, 1, 
1 1 ImagenesCaras/s13/1.pgm, 1, 
1 1 ImagenesCaras/s14/1.pgm, 1, 
1 1 ImagenesCaras/s15/1.pgm, 1, 
1 1 ImagenesCaras/s16/1.pgm, 1, 
1 1 ImagenesCaras/s17/1.pgm, 25, 
1 1 ImagenesCaras/s18/1.pgm, 1, 
1 1 ImagenesCaras/s19/1.pgm, 1, 
1 1 ImagenesCaras/s20/1.pgm, 1, 
1 1 ImagenesCaras/s21/1.pgm, 1, 
1 1 ImagenesCaras/s22/1.pgm, 1, 
1 1 ImagenesCaras/s23/1.pgm, 1, 
1 1 ImagenesCaras/s24/1.pgm, 1, 
1 1 ImagenesCaras/s25/1.pgm, 1, 
1 1 ImagenesCaras/s26/1.pgm, 1, 
1 1 ImagenesCaras/s27/1.pgm, 1, 
1 1 ImagenesCaras/s28/1.pgm, 1, 
1 1 ImagenesCaras/s29/1.pgm, 39, 
1 1 ImagenesCaras/s30/1.pgm, 1, 
1 1 ImagenesCaras/s31/1.pgm, 1, 
1 1 ImagenesCaras/s32/1.pgm, 1, 
1 1 ImagenesCaras/s33/1.pgm, 1, 
1 1 ImagenesCaras/s34/1.pgm, 1, 
1 1 ImagenesCaras/s35/1.pgm, 1, 
1 1 ImagenesCaras/s36/1.pgm, 3, 
1 1 ImagenesCaras/s37/1.pgm, 1, 
1 1 ImagenesCaras/s38/1.pgm, 1, 
1 1 ImagenesCaras/s39/1.pgm, 1, 
1 1 ImagenesCaras/s40/1.pgm, 1, 
1 1 ImagenesCaras/s41/1.pgm, 1, 
2 1 ImagenesCaras/s1/1.pgm, 1, 
2 1 ImagenesCaras/s2/1.pgm, 1, 
2 1 ImagenesCaras/s3/1.pgm, 1, 
